customer_name,customer_gender,customer_id,product_name,product_price,product_category,customer_city,customer_state,month,year,customer_new_or_return,,
Sue Turner,F,7817,Product 2,39,Bathroom,Sydney,NSW,1,2014,return,,
Sue Turner,F,7817,Product 112,289,Kitchen,Sydney,NSW,1,2014,return,,
Sue Turner,F,7817,Product 12,59,Clothes-Women,Melbourne,VIC,2,2014,return,,
Sue Turner,F,7817,Product 26,55,Shoes,Sydney,NSW,3,2014,return,,
Sue Turner,F,7817,Product 29,129,Household,Melbourne,VIC,4,2014,return,,
Sue Turner,F,7817,Product 16,29,Shoes,Sydney,NSW,4,2014,return,,
Sue Turner,F,7817,Product 15,99,Household,Melbourne,VIC,6,2014,return,,
Sue Turner,F,7817,Product 123,18,Bathroom,Melbourne,VIC,6,2014,return,,
Sue Turner,F,7817,Product 23,49,Bathroom,Melbourne,VIC,10,2014,return,,
Lauren Mathis,F,7818,Product 17,149,Shoes,Sydney,NSW,1,2014,new,,
Lauren Mathis,F,7818,Product 10,15,Household,Sydney,NSW,2,2014,return,,
Lauren Mathis,F,7818,Product 4,19,Shoes,Sydney,NSW,2,2014,return,,
Lauren Mathis,F,7818,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Rachel Hudson,F,7830,Product 12,59,Bathroom,Sydney,NSW,1,2014,new,,
Rachel Hudson,F,7830,Product 2,39,Clothes-Men,Sydney,NSW,4,2014,return,,
Rachel Hudson,F,7830,Product 16,29,Outerwear,Sydney,NSW,4,2014,return,,
Rachel Hudson,F,7830,Product 14,34,Household,Sydney,NSW,4,2014,return,,
Rachel Hudson,F,7830,Product 2,39,Clothes-Men,Sydney,NSW,6,2014,return,,
Rachel Hudson,F,7830,Product 2,39,Clothes-Men,Sydney,NSW,6,2014,return,,
Rachel Hudson,F,7830,Product 16,29,Bathroom,Sydney,NSW,10,2014,return,,
Joanne Wilkins,F,7838,Product 111,17.5,Shoes,Sydney,NSW,1,2014,new,,
Joanne Wilkins,F,7838,Product 23,49,Bathroom,Sydney,NSW,1,2014,return,,
Joanne Wilkins,F,7838,Product 16,29,Bathroom,Sydney,NSW,2,2014,return,,
Joanne Wilkins,F,7838,Product 23,49,Bathroom,Sydney,NSW,2,2014,return,,
Joanne Wilkins,F,7838,Product 8,69,Bathroom,Sydney,NSW,3,2014,return,,
Joanne Wilkins,F,7838,Product 16,29,Shoes,Sydney,NSW,3,2014,return,,
Joanne Wilkins,F,7838,Product 2,39,Household,Sydney,NSW,4,2014,return,,
Joanne Wilkins,F,7838,Product 71,169,Bathroom,Sydney,NSW,5,2014,return,,
Joanne Wilkins,F,7838,Product 8,69,Bathroom,Sydney,NSW,5,2014,return,,
Joanne Wilkins,F,7838,Product 11,119,Outerwear,Melbourne,VIC,5,2014,return,,
Joanne Wilkins,F,7838,Product 46,115,Outerwear,Melbourne,VIC,5,2014,return,,
Joanne Wilkins,F,7838,Product 95,100,Bathroom,Sydney,NSW,8,2014,return,,
Joanne Wilkins,F,7838,Product 2,39,Shoes,Sydney,NSW,8,2014,return,,
Joanne Wilkins,F,7838,Product 8,69,Outerwear,Sydney,NSW,8,2014,return,,
Joanne Wilkins,F,7838,Product 35,329,Household,Sydney,NSW,10,2014,return,,
Joanne Wilkins,F,7838,Product 70,189,Outerwear,Melbourne,VIC,10,2014,return,,
Joanne Wilkins,F,7838,Product 4,19,Shoes,Sydney,NSW,11,2014,return,,
Joanne Wilkins,F,7838,Product 4,19,Bathroom,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 16,29,Bathroom,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 16,29,Household,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 13,25,Bathroom,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 6,5,Clothes-Men,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 21,79,Bathroom,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 4,19,Accessories,Sydney,NSW,12,2014,return,,
Joanne Wilkins,F,7838,Product 10,15,Shoes,Sydney,NSW,12,2014,return,,
Mary Morgan,F,7839,Product 15,99,Clothes-Women,Brisbane,QLD,10,2014,new,,
Mary Morgan,F,7839,Product 14,34,Shoes,Sydney,NSW,11,2014,return,,
Joan Graham,F,7868,Product 79,60,Shoes,Sydney,NSW,3,2014,new,,
Joan Graham,F,7868,Product 2,39,Clothes-Men,Sydney,NSW,5,2014,return,,
Joan Graham,F,7868,Product 99,44.25,Shoes,Sydney,NSW,8,2014,return,,
Joan Graham,F,7868,Product 15,99,Shoes,Sydney,NSW,8,2014,return,,
Joan Graham,F,7868,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Liam Sharp,M,7871,Product 18,24,Clothes-Men,Sydney,NSW,9,2014,new,,
Liam Sharp,M,7871,Product 2,39,Shoes,Sydney,NSW,9,2014,return,,
Liam Sharp,M,7871,Product 15,99,Clothes-Men,Sydney,NSW,10,2014,return,,
Liam Sharp,M,7871,Product 15,99,Clothes-Men,Sydney,NSW,10,2014,return,,
Liam Sharp,M,7871,Product 23,49,Clothes-Men,Brisbane,QLD,11,2014,return,,
Irene Mitchell,F,7872,Product 5,35,Shoes,Sydney,NSW,3,2014,new,,
Irene Mitchell,F,7872,Product 13,25,Shoes,Sydney,NSW,6,2014,return,,
Irene Mitchell,F,7872,Product 78,249,Clothes-Men,Melbourne,VIC,10,2014,return,,
Rose Chapman,F,7886,Product 2,39,Outerwear,Melbourne,VIC,4,2014,new,,
Rose Chapman,F,7886,Product 99,44.25,Shoes,Sydney,NSW,4,2014,return,,
Rose Chapman,F,7886,Product 2,39,Shoes,Sydney,NSW,8,2014,return,,
Rose Chapman,F,7886,Product 2,39,Bathroom,Melbourne,VIC,10,2014,return,,
Claire Ferguson,F,7893,Product 13,25,Household,Brisbane,QLD,7,2014,new,,
Claire Ferguson,F,7893,Product 13,25,Shoes,Sydney,NSW,10,2014,return,,
Claire Ferguson,F,7893,Product 13,25,Bathroom,Brisbane,QLD,12,2014,return,,
Claire Ferguson,F,7893,Product 59,20,Accessories,Brisbane,QLD,12,2014,return,,
Deirdre Springer,F,7894,Product 16,29,Outerwear,Sydney,NSW,3,2014,new,,
Deirdre Springer,F,7894,Product 15,99,Bathroom,Sydney,NSW,7,2014,return,,
Deirdre Springer,F,7894,Product 23,49,Clothes-Women,Sydney,NSW,10,2014,return,,
Ryan Cameron,M,7898,Product 23,49,Clothes-Women,Melbourne,VIC,10,2014,new,,
Anna Springer,F,7900,Product 26,55,Household,Sydney,NSW,1,2014,new,,
Anna Springer,F,7900,Product 25,580,Kitchen,Sydney,NSW,10,2014,return,,
Anna Springer,F,7900,Product 20,109,Household,Sydney,NSW,11,2014,return,,
Thomas Vaughan,M,7901,Product 5,35,Bathroom,Melbourne,VIC,10,2014,new,,
Zoe Henderson,F,7913,Product 16,29,Household,Sydney,NSW,2,2014,new,,
Zoe Henderson,F,7913,Product 26,55,Shoes,Sydney,NSW,10,2014,return,,
Vanessa Wallace,F,7920,Product 30,45,Shoes,Sydney,NSW,2,2014,new,,
Vanessa Wallace,F,7920,Product 18,24,Clothes-Men,Sydney,NSW,3,2014,return,,
Vanessa Wallace,F,7920,Product 6,5,Shoes,Sydney,NSW,7,2014,return,,
Vanessa Wallace,F,7920,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Vanessa Wallace,F,7920,Product 140,209,Shoes,Sydney,NSW,10,2014,return,,
Vanessa Wallace,F,7920,Product 13,25,Shoes,Sydney,NSW,10,2014,return,,
Joshua Lawrence,M,7925,Product 37,70,Clothes-Women,Brisbane,QLD,10,2014,new,,
Sarah James,F,7929,Product 2,39,Outerwear,Sydney,NSW,7,2014,new,,
Sarah James,F,7929,Product 21,79,Bathroom,Sydney,NSW,9,2014,return,,
Sarah James,F,7929,Product 12,59,Clothes-Women,Sydney,NSW,10,2014,return,,
Megan Piper,F,7951,Product 87,159,Bathroom,Melbourne,VIC,5,2014,new,,
Megan Piper,F,7951,Product 129,165,Household,Melbourne,VIC,6,2014,return,,
Megan Piper,F,7951,Product 70,189,Clothes-Women,Melbourne,VIC,8,2014,return,,
Megan Piper,F,7951,Product 8,69,Accessories,Melbourne,VIC,10,2014,return,,
Theresa Churchill,F,7957,Product 2,39,Furniture,Sydney,NSW,10,2014,new,,
Julia Dowd,F,7980,Product 12,59,Shoes,Sydney,NSW,10,2014,new,,
Julia Dowd,F,7980,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Claire May,F,7994,Product 16,29,Shoes,Sydney,NSW,2,2014,new,,
Claire May,F,7994,Product 4,19,Shoes,Sydney,NSW,4,2014,return,,
Claire May,F,7994,Product 16,29,Shoes,Sydney,NSW,5,2014,return,,
Claire May,F,7994,Product 16,29,Shoes,Sydney,NSW,5,2014,return,,
Claire May,F,7994,Product 4,19,Shoes,Sydney,NSW,6,2014,return,,
Claire May,F,7994,Product 7,9,Shoes,Sydney,NSW,9,2014,return,,
Claire May,F,7994,Product 13,25,Clothes-Women,Melbourne,VIC,10,2014,return,,
Claire May,F,7994,Product 5,35,Bathroom,Melbourne,VIC,11,2014,return,,
Gabrielle Campbell,F,8007,Product 16,29,Household,Sydney,NSW,4,2014,new,,
Gabrielle Campbell,F,8007,Product 2,39,Shoes,Sydney,NSW,4,2014,return,,
Gabrielle Campbell,F,8007,Product 57,10,Shoes,Sydney,NSW,4,2014,return,,
Gabrielle Campbell,F,8007,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
David Avery,M,8019,Product 173,43,Shoes,Sydney,NSW,10,2014,new,,
Max Edmunds,Unknown,8025,Product 23,49,Bathroom,Sydney,NSW,10,2014,new,,
Lily Wallace,F,8043,Product 13,25,Shoes,Melbourne,VIC,4,2014,new,,
Lily Wallace,F,8043,Product 55,65,Shoes,Sydney,NSW,4,2014,return,,
Lily Wallace,F,8043,Product 2,39,Shoes,Sydney,NSW,9,2014,return,,
Lily Wallace,F,8043,Product 7,9,Accessories,Melbourne,VIC,10,2014,return,,
Lily Wallace,F,8043,Product 23,49,Clothes-Women,Melbourne,VIC,11,2014,return,,
Andrea Payne,F,8046,Product 8,69,Bathroom,Melbourne,VIC,10,2014,new,,
Andrea Payne,F,8046,Product 69,74,Bathroom,Melbourne,VIC,10,2014,return,,
Andrea Payne,F,8046,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Andrea Payne,F,8046,Product 17,149,Bathroom,Melbourne,VIC,11,2014,return,,
Andrea Payne,F,8046,Product 4,19,Bathroom,Melbourne,VIC,12,2014,return,,
Andrea Payne,F,8046,Product 13,25,Bathroom,Melbourne,VIC,12,2014,return,,
Mary Johnston,Unknown,8056,Product 6,5,Shoes,Sydney,NSW,10,2014,new,,
Jane Parsons,F,8059,Product 19,89,Furniture,Melbourne,VIC,7,2014,new,,
Jane Parsons,F,8059,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Austin Wilson,M,8064,Product 15,99,Clothes-Women,Sydney,NSW,10,2014,new,,
Alison Tucker,F,8090,Product 2,39,Shoes,Sydney,NSW,7,2014,new,,
Alison Tucker,F,8090,Product 106,125,Kitchen,Melbourne,VIC,7,2014,return,,
Alison Tucker,F,8090,Product 2,39,Shoes,Sydney,NSW,7,2014,return,,
Alison Tucker,F,8090,Product 107,84,Accessories,Melbourne,VIC,8,2014,return,,
Alison Tucker,F,8090,Product 23,49,Shoes,Sydney,NSW,10,2014,return,,
Pippa Skinner,F,8091,Product 23,49,Bathroom,Melbourne,VIC,1,2014,new,,
Pippa Skinner,F,8091,Product 8,69,Bathroom,Melbourne,VIC,1,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,1,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Shoes,Melbourne,VIC,1,2014,return,,
Pippa Skinner,F,8091,Product 8,69,Bathroom,Melbourne,VIC,1,2014,return,,
Pippa Skinner,F,8091,Product 5,35,Bathroom,Melbourne,VIC,1,2014,return,,
Pippa Skinner,F,8091,Product 18,24,Household,Melbourne,VIC,2,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,2,2014,return,,
Pippa Skinner,F,8091,Product 28,12,Household,Sydney,NSW,2,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,2,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,2,2014,return,,
Pippa Skinner,F,8091,Product 11,119,Clothes-Women,Melbourne,VIC,2,2014,return,,
Pippa Skinner,F,8091,Product 30,45,Bathroom,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 88,56,Outerwear,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 30,45,Bathroom,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 5,35,Bathroom,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Shoes,Sydney,NSW,3,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,3,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Clothes-Women,Melbourne,VIC,4,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,4,2014,return,,
Pippa Skinner,F,8091,Product 89,7.95,Shoes,Sydney,NSW,4,2014,return,,
Pippa Skinner,F,8091,Product 14,34,Outerwear,Melbourne,VIC,4,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,4,2014,return,,
Pippa Skinner,F,8091,Product 57,10,Bathroom,Melbourne,VIC,4,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,5,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,5,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,6,2014,return,,
Pippa Skinner,F,8091,Product 8,69,Bathroom,Melbourne,VIC,6,2014,return,,
Pippa Skinner,F,8091,Product 20,109,Bathroom,Melbourne,VIC,7,2014,return,,
Pippa Skinner,F,8091,Product 7,9,Bathroom,Melbourne,VIC,7,2014,return,,
Pippa Skinner,F,8091,Product 8,69,Bathroom,Melbourne,VIC,7,2014,return,,
Pippa Skinner,F,8091,Product 14,34,Outerwear,Melbourne,VIC,7,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,7,2014,return,,
Pippa Skinner,F,8091,Product 3,14,Bathroom,Melbourne,VIC,8,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,8,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,9,2014,return,,
Pippa Skinner,F,8091,Product 16,29,Bathroom,Melbourne,VIC,9,2014,return,,
Pippa Skinner,F,8091,Product 2,39,Bathroom,Melbourne,VIC,10,2014,return,,
Pippa Skinner,F,8091,Product 10,15,Shoes,Sydney,NSW,11,2014,return,,
Pippa Skinner,F,8091,Product 15,99,Bathroom,Melbourne,VIC,11,2014,return,,
Pippa Skinner,F,8091,Product 16,29,Bathroom,Melbourne,VIC,11,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Shoes,Sydney,NSW,11,2014,return,,
Pippa Skinner,F,8091,Product 4,19,Bathroom,Melbourne,VIC,12,2014,return,,
Phil Langdon,M,8108,Product 28,12,Shoes,Sydney,NSW,1,2014,new,,
Phil Langdon,M,8108,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Phil Langdon,M,8108,Product 23,49,Bathroom,Sydney,NSW,8,2014,return,,
Phil Langdon,M,8108,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Dorothy Nash,F,8117,Product 46,115,Outerwear,Melbourne,VIC,5,2014,new,,
Dorothy Nash,F,8117,Product 79,60,Shoes,Sydney,NSW,10,2014,return,,
Dorothy Nash,F,8117,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Katherine Bell,F,8120,Product 23,49,Shoes,Sydney,NSW,4,2014,new,,
Katherine Bell,F,8120,Product 18,24,Shoes,Sydney,NSW,4,2014,return,,
Katherine Bell,F,8120,Product 2,39,Accessories,Brisbane,QLD,6,2014,return,,
Katherine Bell,F,8120,Product 13,25,Kitchen,Brisbane,QLD,10,2014,return,,
Katherine Bell,F,8120,Product 123,18,Accessories,Brisbane,QLD,12,2014,return,,
Una Coleman,F,8121,Product 16,29,Bathroom,Melbourne,VIC,1,2014,new,,
Una Coleman,F,8121,Product 23,49,Bathroom,Melbourne,VIC,1,2014,return,,
Una Coleman,F,8121,Product 12,59,Bathroom,Melbourne,VIC,2,2014,return,,
Una Coleman,F,8121,Product 19,89,Bathroom,Melbourne,VIC,2,2014,return,,
Una Coleman,F,8121,Product 16,29,Shoes,Sydney,NSW,3,2014,return,,
Una Coleman,F,8121,Product 12,59,Bathroom,Melbourne,VIC,3,2014,return,,
Una Coleman,F,8121,Product 4,19,Clothes-Men,Melbourne,VIC,3,2014,return,,
Una Coleman,F,8121,Product 89,7.95,Shoes,Sydney,NSW,4,2014,return,,
Una Coleman,F,8121,Product 89,7.95,Shoes,Sydney,NSW,4,2014,return,,
Una Coleman,F,8121,Product 13,25,Shoes,Sydney,NSW,4,2014,return,,
Una Coleman,F,8121,Product 16,29,Bathroom,Melbourne,VIC,5,2014,return,,
Una Coleman,F,8121,Product 88,56,Bathroom,Melbourne,VIC,5,2014,return,,
Una Coleman,F,8121,Product 12,59,Outerwear,Melbourne,VIC,6,2014,return,,
Una Coleman,F,8121,Product 8,69,Bathroom,Melbourne,VIC,7,2014,return,,
Una Coleman,F,8121,Product 81,13,Shoes,Sydney,NSW,10,2014,return,,
Una Coleman,F,8121,Product 13,25,Accessories,Melbourne,VIC,10,2014,return,,
Una Coleman,F,8121,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Una Coleman,F,8121,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Una Coleman,F,8121,Product 29,129,Bathroom,Melbourne,VIC,11,2014,return,,
Una Coleman,F,8121,Product 16,29,Bathroom,Melbourne,VIC,11,2014,return,,
Una Coleman,F,8121,Product 4,19,Clothes-Men,Melbourne,VIC,12,2014,return,,
Rebecca Parsons,F,8126,Product 16,29,Clothes-Women,Melbourne,VIC,1,2014,new,,
Rebecca Parsons,F,8126,Product 91,22,Bathroom,Melbourne,VIC,7,2014,return,,
Rebecca Parsons,F,8126,Product 2,39,Bathroom,Melbourne,VIC,8,2014,return,,
Rebecca Parsons,F,8126,Product 16,29,Bathroom,Melbourne,VIC,8,2014,return,,
Rebecca Parsons,F,8126,Product 4,19,Bathroom,Melbourne,VIC,9,2014,return,,
Rebecca Parsons,F,8126,Product 91,22,Bathroom,Melbourne,VIC,9,2014,return,,
Rebecca Parsons,F,8126,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Rebecca Parsons,F,8126,Product 68,95,Shoes,Sydney,NSW,12,2014,return,,
Joanne Abraham,F,8137,Product 12,59,Shoes,Sydney,NSW,1,2014,new,,
Joanne Abraham,F,8137,Product 16,29,Bathroom,Melbourne,VIC,2,2014,return,,
Joanne Abraham,F,8137,Product 16,29,Clothes-Women,Melbourne,VIC,3,2014,return,,
Joanne Abraham,F,8137,Product 23,49,Bathroom,Melbourne,VIC,5,2014,return,,
Joanne Abraham,F,8137,Product 15,99,Kitchen,Melbourne,VIC,5,2014,return,,
Joanne Abraham,F,8137,Product 23,49,Clothes-Men,Melbourne,VIC,6,2014,return,,
Joanne Abraham,F,8137,Product 21,79,Bathroom,Melbourne,VIC,6,2014,return,,
Joanne Abraham,F,8137,Product 4,19,Shoes,Melbourne,VIC,7,2014,return,,
Joanne Abraham,F,8137,Product 4,19,Bathroom,Melbourne,VIC,10,2014,return,,
Joanne Abraham,F,8137,Product 19,89,Household,Melbourne,VIC,10,2014,return,,
Joanne Abraham,F,8137,Product 12,59,Outerwear,Melbourne,VIC,10,2014,return,,
Joanne Abraham,F,8137,Product 82,57,Bathroom,Melbourne,VIC,12,2014,return,,
Faith Newman,F,8139,Product 2,39,Outerwear,Melbourne,VIC,1,2014,new,,
Faith Newman,F,8139,Product 45,199,Kitchen,Sydney,NSW,2,2014,return,,
Faith Newman,F,8139,Product 8,69,Bathroom,Melbourne,VIC,5,2014,return,,
Faith Newman,F,8139,Product 16,29,Outerwear,Melbourne,VIC,10,2014,return,,
Faith Newman,F,8139,Product 2,39,Outerwear,Melbourne,VIC,10,2014,return,,
Sarah Dyer,F,8152,Product 21,79,Bathroom,Melbourne,VIC,1,2014,new,,
Sarah Dyer,F,8152,Product 16,29,Household,Melbourne,VIC,2,2014,return,,
Sarah Dyer,F,8152,Product 2,39,Household,Melbourne,VIC,2,2014,return,,
Sarah Dyer,F,8152,Product 2,39,Household,Melbourne,VIC,3,2014,return,,
Sarah Dyer,F,8152,Product 8,69,Furniture,Melbourne,VIC,4,2014,return,,
Sarah Dyer,F,8152,Product 4,19,Household,Melbourne,VIC,4,2014,return,,
Sarah Dyer,F,8152,Product 16,29,Household,Melbourne,VIC,4,2014,return,,
Sarah Dyer,F,8152,Product 23,49,Household,Melbourne,VIC,4,2014,return,,
Sarah Dyer,F,8152,Product 8,69,Clothes-Men,Melbourne,VIC,5,2014,return,,
Sarah Dyer,F,8152,Product 16,29,Outerwear,Melbourne,VIC,5,2014,return,,
Sarah Dyer,F,8152,Product 15,99,Shoes,Sydney,NSW,5,2014,return,,
Sarah Dyer,F,8152,Product 23,49,Shoes,Sydney,NSW,5,2014,return,,
Sarah Dyer,F,8152,Product 81,13,Shoes,Sydney,NSW,6,2014,return,,
Sarah Dyer,F,8152,Product 82,57,Household,Melbourne,VIC,6,2014,return,,
Sarah Dyer,F,8152,Product 55,65,Clothes-Men,Sydney,NSW,7,2014,return,,
Sarah Dyer,F,8152,Product 83,54,Shoes,Sydney,NSW,7,2014,return,,
Sarah Dyer,F,8152,Product 7,9,Shoes,Sydney,NSW,8,2014,return,,
Sarah Dyer,F,8152,Product 4,19,Shoes,Sydney,NSW,8,2014,return,,
Sarah Dyer,F,8152,Product 13,25,Shoes,Sydney,NSW,8,2014,return,,
Sarah Dyer,F,8152,Product 2,39,Shoes,Sydney,NSW,8,2014,return,,
Sarah Dyer,F,8152,Product 8,69,Clothes-Men,Melbourne,VIC,10,2014,return,,
Sarah Dyer,F,8152,Product 16,29,Bathroom,Melbourne,VIC,11,2014,return,,
Dominic Morrison,M,8157,Product 92,17,Shoes,Sydney,NSW,10,2014,new,,
Dominic Morrison,M,8157,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Dominic Morrison,M,8157,Product 23,49,Furniture,Sydney,NSW,10,2014,return,,
Claire Bell,F,8167,Product 16,29,Household,Melbourne,VIC,1,2014,new,,
Claire Bell,F,8167,Product 8,69,Clothes-Women,Melbourne,VIC,1,2014,return,,
Claire Bell,F,8167,Product 36,539,Kitchen,Sydney,NSW,1,2014,return,,
Claire Bell,F,8167,Product 135,295,Kitchen,Sydney,NSW,1,2014,return,,
Claire Bell,F,8167,Product 2,39,Shoes,Sydney,NSW,2,2014,return,,
Claire Bell,F,8167,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
Claire Bell,F,8167,Product 35,329,Kitchen,Sydney,NSW,10,2014,return,,
Claire Bell,F,8167,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Ella Robertson,F,8170,Product 68,95,Household,Melbourne,VIC,3,2014,new,,
Ella Robertson,F,8170,Product 8,69,Household,Melbourne,VIC,6,2014,return,,
Ella Robertson,F,8170,Product 8,69,Clothes-Women,Melbourne,VIC,6,2014,return,,
Ella Robertson,F,8170,Product 91,22,Bathroom,Melbourne,VIC,9,2014,return,,
Ella Robertson,F,8170,Product 8,69,Clothes-Men,Melbourne,VIC,10,2014,return,,
Ella Robertson,F,8170,Product 78,249,Kitchen,Sydney,NSW,11,2014,return,,
Ella Robertson,F,8170,Product 23,49,Clothes-Women,Melbourne,VIC,11,2014,return,,
Ella Robertson,F,8170,Product 2,39,Household,Melbourne,VIC,12,2014,return,,
Ella Robertson,F,8170,Product 15,99,Shoes,Sydney,NSW,12,2014,return,,
Faith Reid,F,8188,Product 4,19,Shoes,Sydney,NSW,1,2014,new,,
Faith Reid,F,8188,Product 16,29,Shoes,Sydney,NSW,2,2014,return,,
Faith Reid,F,8188,Product 13,25,Household,Sydney,NSW,3,2014,return,,
Faith Reid,F,8188,Product 11,119,Shoes,Sydney,NSW,4,2014,return,,
Faith Reid,F,8188,Product 14,34,Shoes,Sydney,NSW,5,2014,return,,
Faith Reid,F,8188,Product 12,59,Clothes-Women,Melbourne,VIC,6,2014,return,,
Faith Reid,F,8188,Product 4,19,Bathroom,Sydney,NSW,10,2014,return,,
Faith Reid,F,8188,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Faith Reid,F,8188,Product 8,69,Clothes-Men,Sydney,NSW,11,2014,return,,
Faith Reid,F,8188,Product 4,19,Shoes,Sydney,NSW,11,2014,return,,
Faith Reid,F,8188,Product 23,49,Shoes,Sydney,NSW,11,2014,return,,
Natalie McLean,F,8198,Product 120,429,Kitchen,Brisbane,QLD,10,2014,new,,
Pippa Hudson,F,8199,Product 4,19,Household,Sydney,NSW,5,2014,new,,
Pippa Hudson,F,8199,Product 88,56,Shoes,Sydney,NSW,5,2014,return,,
Pippa Hudson,F,8199,Product 16,29,Shoes,Sydney,NSW,6,2014,return,,
Pippa Hudson,F,8199,Product 30,45,Shoes,Sydney,NSW,6,2014,return,,
Pippa Hudson,F,8199,Product 88,56,Shoes,Sydney,NSW,8,2014,return,,
Pippa Hudson,F,8199,Product 115,36,Shoes,Sydney,NSW,9,2014,return,,
Pippa Hudson,F,8199,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
Pippa Hudson,F,8199,Product 88,56,Shoes,Sydney,NSW,10,2014,return,,
Jessica Cornish,F,8213,Product 8,69,Clothes-Women,Melbourne,VIC,3,2014,new,,
Jessica Cornish,F,8213,Product 57,10,Bathroom,Melbourne,VIC,3,2014,return,,
Jessica Cornish,F,8213,Product 2,39,Bathroom,Melbourne,VIC,4,2014,return,,
Jessica Cornish,F,8213,Product 29,129,Outerwear,Melbourne,VIC,5,2014,return,,
Jessica Cornish,F,8213,Product 13,25,Shoes,Sydney,NSW,5,2014,return,,
Jessica Cornish,F,8213,Product 8,69,Bathroom,Melbourne,VIC,8,2014,return,,
Jessica Cornish,F,8213,Product 2,39,Outerwear,Melbourne,VIC,9,2014,return,,
Jessica Cornish,F,8213,Product 2,39,Outerwear,Melbourne,VIC,9,2014,return,,
Jessica Cornish,F,8213,Product 23,49,Bathroom,Melbourne,VIC,9,2014,return,,
Jessica Cornish,F,8213,Product 26,55,Outerwear,Melbourne,VIC,10,2014,return,,
Jessica Cornish,F,8213,Product 8,69,Outerwear,Melbourne,VIC,12,2014,return,,
Jessica Cornish,F,8213,Product 62,75,Bathroom,Melbourne,VIC,12,2014,return,,
Jessica Cornish,F,8213,Product 2,39,Outerwear,Melbourne,VIC,12,2014,return,,
Jasmine Kelly,F,8215,Product 4,19,Bathroom,Melbourne,VIC,2,2014,new,,
Jasmine Kelly,F,8215,Product 21,79,Outerwear,Melbourne,VIC,5,2014,return,,
Jasmine Kelly,F,8215,Product 16,29,Bathroom,Melbourne,VIC,7,2014,return,,
Jasmine Kelly,F,8215,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Jasmine Kelly,F,8215,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
